,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
16409,16409,Saudi Arabia,20220301,66.67,63.02,72.02,0.0
16425,16425,Sudan,20220101,20.37,24.9,28.45,0.0
16456,16456,Sudan,20220201,11.11,28.12,32.14,0.0
16484,16484,Sudan,20220301,8.33,18.75,21.43,0.0
16500,16500,Senegal,20220101,21.3,34.17,39.05,0.0
16531,16531,Senegal,20220201,21.3,31.04,35.48,0.0
16559,16559,Senegal,20220301,21.3,34.17,39.05,0.0
16575,16575,Singapore,20220101,44.44,68.75,64.29,100.0
16606,16606,Singapore,20220201,60.19,77.6,74.4,100.0
16634,16634,Singapore,20220301,60.19,77.6,74.4,100.0
16650,16650,Solomon Islands,20220101,22.22,22.92,26.19,0.0
16681,16681,Solomon Islands,20220201,87.5,64.58,73.81,0.0
16709,16709,Solomon Islands,20220301,87.5,64.58,73.81,0.0
16725,16725,Sierra Leone,20220101,29.63,35.73,40.83,0.0
16756,16756,Sierra Leone,20220201,48.15,46.15,52.74,0.0
16784,16784,Sierra Leone,20220301,48.15,46.15,52.74,0.0
16800,16800,El Salvador,20220101,27.78,31.25,35.71,0.0
16831,16831,El Salvador,20220201,32.41,36.98,42.26,0.0
16859,16859,El Salvador,20220301,32.41,39.06,44.64,0.0
16875,16875,San Marino,20220101,37.96,54.17,51.19,75.0
16906,16906,San Marino,20220201,52.78,59.38,57.14,75.0
16934,16934,San Marino,20220301,52.78,59.38,57.14,75.0
16950,16950,Somalia,20220101,41.67,43.33,49.52,0.0
16981,16981,Somalia,20220201,35.19,39.69,45.36,0.0
17009,17009,Somalia,20220301,40.74,42.81,48.93,0.0
17025,17025,Serbia,20220101,28.7,47.92,44.05,75.0
17056,17056,Serbia,20220201,36.11,48.96,48.81,50.0
17084,17084,Serbia,20220301,36.11,48.96,48.81,50.0
17100,17100,South Sudan,20220101,56.48,48.65,55.6,0.0
17131,17131,South Sudan,20220201,36.11,39.38,45.0,0.0
17159,17159,South Sudan,20220301,,,,
17175,17175,Suriname,20220101,60.19,53.65,61.31,0.0
17206,17206,Suriname,20220201,60.19,57.81,66.07,0.0
17234,17234,Suriname,20220301,50.0,45.83,52.38,0.0
17250,17250,Slovak Republic,20220101,61.57,65.89,62.8,87.5
17281,17281,Slovak Republic,20220201,50.0,61.46,57.74,87.5
17309,17309,Slovak Republic,20220301,,,,
17325,17325,Slovenia,20220101,59.26,64.9,63.45,75.0
17356,17356,Slovenia,20220201,62.96,62.29,62.26,62.5
17384,17384,Slovenia,20220301,22.22,34.9,30.95,62.5
17400,17400,Sweden,20220101,49.07,45.31,48.21,25.0
17431,17431,Sweden,20220201,50.0,47.4,50.6,25.0
17459,17459,Sweden,20220301,19.44,28.65,29.17,25.0
17475,17475,Eswatini,20220101,60.19,58.85,67.26,0.0
17506,17506,Eswatini,20220201,60.19,58.85,67.26,0.0
17534,17534,Eswatini,20220301,60.19,58.85,67.26,0.0
17550,17550,Seychelles,20220101,69.44,59.38,67.86,0.0
17581,17581,Seychelles,20220201,75.0,73.96,73.81,75.0
17609,17609,Seychelles,20220301,56.48,52.08,59.52,0.0
17625,17625,Syria,20220101,55.09,44.01,50.3,0.0
17656,17656,Syria,20220201,55.09,44.01,50.3,0.0
17684,17684,Syria,20220301,35.65,33.07,37.8,0.0
17700,17700,Chad,20220101,35.19,44.58,43.81,50.0
17731,17731,Chad,20220201,32.41,34.17,39.05,0.0
17759,17759,Chad,20220301,,,,
17775,17775,Togo,20220101,21.76,44.53,40.18,75.0
17806,17806,Togo,20220201,43.52,56.77,54.17,75.0
17834,17834,Togo,20220301,45.37,57.81,55.36,75.0
17850,17850,Thailand,20220101,46.3,60.94,58.93,75.0
17881,17881,Thailand,20220201,48.15,58.85,56.55,75.0
17909,17909,Thailand,20220301,48.61,55.99,53.27,75.0
17925,17925,Tajikistan,20220101,29.63,29.69,33.93,0.0
17956,17956,Tajikistan,20220201,18.52,23.44,26.79,0.0
17984,17984,Tajikistan,20220301,,,,
18000,18000,Turkmenistan,20220101,69.44,54.17,61.9,0.0
18031,18031,Turkmenistan,20220201,69.44,54.17,61.9,0.0
18059,18059,Turkmenistan,20220301,66.67,54.69,62.5,0.0
18075,18075,Timor-Leste,20220101,47.69,55.47,56.25,50.0
18106,18106,Timor-Leste,20220201,36.11,37.5,42.86,0.0
18134,18134,Timor-Leste,20220301,36.11,37.5,42.86,0.0
18150,18150,Tonga,20220101,47.22,45.31,51.79,0.0
18181,18181,Tonga,20220201,52.78,46.88,53.57,0.0
18209,18209,Tonga,20220301,79.17,65.62,75.0,0.0
18225,18225,Trinidad and Tobago,20220101,47.22,54.69,58.93,25.0
18256,18256,Trinidad and Tobago,20220201,50.93,55.21,59.52,25.0
18284,18284,Trinidad and Tobago,20220301,59.26,56.77,64.88,0.0
18300,18300,Tunisia,20220101,16.67,32.81,30.36,50.0
18331,18331,Tunisia,20220201,55.56,58.65,59.88,50.0
18359,18359,Tunisia,20220301,,,,
18375,18375,Turkey,20220101,49.07,42.19,48.21,0.0
18406,18406,Turkey,20220201,54.63,45.31,51.79,0.0
18434,18434,Turkey,20220301,62.04,49.48,56.55,0.0
18450,18450,Taiwan,20220101,20.37,45.31,41.07,75.0
18481,18481,Taiwan,20220201,27.78,51.56,48.21,75.0
18509,18509,Taiwan,20220301,,,,
18525,18525,Tanzania,20220101,8.33,23.44,21.43,37.5
18556,18556,Tanzania,20220201,8.33,25.0,21.43,50.0
18584,18584,Tanzania,20220301,13.89,28.12,25.0,50.0
18600,18600,Uganda,20220101,73.15,62.29,71.19,0.0
18631,18631,Uganda,20220201,34.26,38.02,43.45,0.0
18659,18659,Uganda,20220301,43.52,46.35,49.4,25.0
18675,18675,Ukraine,20220101,51.85,58.33,59.52,50.0
18706,18706,Ukraine,20220201,75.0,68.75,71.43,50.0
18734,18734,Ukraine,20220301,63.89,62.5,64.29,50.0
18750,18750,Uruguay,20220101,25.93,43.23,44.05,37.5
18781,18781,Uruguay,20220201,28.7,37.5,37.5,37.5
18809,18809,Uruguay,20220301,20.37,27.6,29.76,12.5
18825,18825,United States,20220101,50.46,51.04,58.33,0.0
18856,18856,United States,20220201,58.8,57.81,66.07,0.0
18884,18884,United States,20220301,53.24,54.69,62.5,0.0
18900,18900,United States,20220101,44.91,48.44,51.79,25.0
18931,18931,United States,20220201,49.07,50.78,54.46,25.0
18959,18959,United States,20220301,51.39,52.08,55.95,25.0
18975,18975,United States,20220101,45.37,49.48,52.98,25.0
19006,19006,United States,20220201,52.78,55.73,60.12,25.0
19034,19034,United States,20220301,52.78,55.73,60.12,25.0
19050,19050,United States,20220101,26.85,41.15,43.45,25.0
19081,19081,United States,20220201,33.33,41.93,44.35,25.0
19109,19109,United States,20220301,31.48,43.75,46.43,25.0
19125,19125,United States,20220101,25.0,42.45,44.94,25.0
19156,19156,United States,20220201,27.78,44.01,46.73,25.0
19184,19184,United States,20220301,27.78,42.71,45.24,25.0
19200,19200,United States,20220101,40.74,53.65,52.38,62.5
19231,19231,United States,20220201,50.0,58.85,58.33,62.5
19259,19259,United States,20220301,47.22,55.21,54.17,62.5
19275,19275,United States,20220101,39.35,45.83,50.6,12.5
19306,19306,United States,20220201,29.63,39.58,45.24,0.0
19334,19334,United States,20220301,27.78,35.42,40.48,0.0
19350,19350,United States,20220101,28.7,45.57,44.94,50.0
19381,19381,United States,20220201,35.19,50.52,52.38,37.5
19409,19409,United States,20220301,35.19,50.52,52.38,37.5
19425,19425,United States,20220101,39.81,54.69,55.36,50.0
19456,19456,United States,20220201,31.48,50.0,50.0,50.0
19484,19484,United States,20220301,31.48,50.0,50.0,50.0
19500,19500,United States,20220101,28.7,47.92,45.83,62.5
19531,19531,United States,20220201,31.48,51.56,50.0,62.5
19559,19559,United States,20220301,27.78,44.79,47.62,25.0
19575,19575,United States,20220101,25.0,34.9,39.88,0.0
19606,19606,United States,20220201,29.63,39.84,41.96,25.0
19634,19634,United States,20220301,37.04,44.79,47.62,25.0
19650,19650,United States,20220101,28.7,38.28,43.75,0.0
19681,19681,United States,20220201,37.04,42.97,49.11,0.0
19709,19709,United States,20220301,,34.38,39.29,0.0
19725,19725,United States,20220101,47.69,55.99,60.42,25.0
19756,19756,United States,20220201,50.46,54.43,58.63,25.0
19784,19784,United States,20220301,35.19,45.83,48.81,25.0
19800,19800,United States,20220101,26.85,39.58,43.45,12.5
19831,19831,United States,20220201,35.19,44.27,48.81,12.5
19859,19859,United States,20220301,35.19,44.27,48.81,12.5
19875,19875,United States,20220101,25.0,38.02,39.88,25.0
19906,19906,United States,20220201,31.48,41.67,44.05,25.0
19934,19934,United States,20220301,35.19,46.87,46.43,50.0
19950,19950,United States,20220101,25.0,44.79,45.83,37.5
19981,19981,United States,20220201,25.0,44.79,45.83,37.5
20009,20009,United States,20220301,25.0,44.79,45.83,37.5
20025,20025,United States,20220101,25.0,41.15,43.45,25.0
20056,20056,United States,20220201,27.78,42.71,45.24,25.0
20084,20084,United States,20220301,27.78,42.71,45.24,25.0
20100,20100,United States,20220101,32.41,42.19,44.64,25.0
20131,20131,United States,20220201,27.78,38.8,40.77,25.0
20159,20159,United States,20220301,27.78,38.8,40.77,25.0
20175,20175,United States,20220101,32.41,47.4,50.6,25.0
20206,20206,United States,20220201,27.78,41.67,47.62,0.0
20234,20234,United States,20220301,27.78,41.67,47.62,0.0
20250,20250,United States,20220101,56.02,56.77,61.31,25.0
20281,20281,United States,20220201,64.35,61.46,66.67,25.0
20309,20309,United States,20220301,64.35,,,25.0
20325,20325,United States,20220101,34.26,47.66,49.11,37.5
20356,20356,United States,20220201,44.44,53.39,55.65,37.5
20384,20384,United States,20220301,38.89,50.26,52.08,37.5
20400,20400,United States,20220101,24.07,41.93,44.35,25.0
20431,20431,United States,20220201,31.48,49.22,49.11,50.0
20459,20459,United States,20220301,31.48,50.0,50.0,50.0
20475,20475,United States,20220101,26.85,41.41,43.75,25.0
20506,20506,United States,20220201,29.63,42.97,45.54,25.0
20534,20534,United States,20220301,27.78,41.93,44.35,25.0
20550,20550,United States,20220101,26.85,44.27,47.02,25.0
20581,20581,United States,20220201,18.52,39.58,41.67,25.0
20609,20609,United States,20220301,,,,
20625,20625,United States,20220101,25.0,36.98,42.26,0.0
20656,20656,United States,20220201,27.78,38.54,44.05,0.0
20684,20684,United States,20220301,27.78,40.1,44.05,12.5
20700,20700,United States,20220101,25.0,39.32,41.37,25.0
20731,20731,United States,20220201,27.78,39.84,41.96,25.0
20759,20759,United States,20220301,27.78,41.67,44.05,25.0
20775,20775,United States,20220101,26.85,43.49,42.56,50.0
20806,20806,United States,20220201,29.63,47.92,47.62,50.0
20834,20834,United States,20220301,29.63,47.92,47.62,50.0
20850,20850,United States,20220101,26.85,38.28,40.18,25.0
20881,20881,United States,20220201,29.63,39.84,41.96,25.0
20909,20909,United States,20220301,29.63,39.84,41.96,25.0
20925,20925,United States,20220101,27.78,36.46,41.67,0.0
20956,20956,United States,20220201,30.56,38.02,43.45,0.0
20984,20984,United States,20220301,30.56,45.83,47.02,37.5
21000,21000,United States,20220101,35.19,51.3,51.49,50.0
21031,21031,United States,20220201,37.96,52.86,53.27,50.0
21059,21059,United States,20220301,37.96,52.86,53.27,50.0
21075,21075,United States,20220101,32.41,50.52,50.6,50.0
21106,21106,United States,20220201,38.89,53.39,53.87,50.0
21134,21134,United States,20220301,27.78,47.92,47.62,50.0
21150,21150,United States,20220101,37.96,47.4,50.6,25.0
21181,21181,United States,20220201,33.33,41.93,44.35,25.0
21209,21209,United States,20220301,31.48,41.67,44.05,25.0
21225,21225,United States,20220101,30.56,45.83,43.45,62.5
21256,21256,United States,20220201,31.48,43.75,50.0,0.0
21284,21284,United States,20220301,29.63,42.71,48.81,0.0
21300,21300,United States,20220101,25.0,40.1,42.26,25.0
21331,21331,United States,20220201,27.78,41.67,44.05,25.0
21359,21359,United States,20220301,27.78,40.89,43.15,25.0
21375,21375,United States,20220101,25.0,40.1,42.26,25.0
21406,21406,United States,20220201,27.78,41.67,44.05,25.0
21434,21434,United States,20220301,27.78,41.67,44.05,25.0
21450,21450,United States,20220101,44.44,51.04,58.33,0.0
21481,21481,United States,20220201,49.07,50.52,57.74,0.0
21509,21509,United States,20220301,49.07,50.52,57.74,0.0
21525,21525,United States,20220101,25.0,42.45,44.94,25.0
21556,21556,United States,20220201,27.78,40.89,43.15,25.0
21584,21584,United States,20220301,33.33,44.01,46.73,25.0
21600,21600,United States,20220101,39.81,53.12,55.36,37.5
21631,21631,United States,20220201,44.44,55.73,58.33,37.5
21659,21659,United States,20220301,44.44,55.73,58.33,37.5
21675,21675,United States,20220101,25.0,40.1,42.26,25.0
21706,21706,United States,20220201,27.78,41.67,44.05,25.0
21734,21734,United States,20220301,27.78,41.67,44.05,25.0
21750,21750,United States,20220101,30.56,50.26,50.3,50.0
21781,21781,United States,20220201,35.19,52.08,52.38,50.0
21809,21809,United States,20220301,31.48,46.88,50.0,25.0
21825,21825,United States,20220101,28.7,44.79,45.83,37.5
21856,21856,United States,20220201,27.78,45.83,47.02,37.5
21884,21884,United States,20220301,31.48,46.35,47.62,37.5
21900,21900,United States,20220101,32.41,41.15,47.02,0.0
21931,21931,United States,20220201,41.67,47.92,54.76,0.0
21959,21959,United States,20220301,,,,
21975,21975,United States,20220101,28.7,42.19,44.64,25.0
22006,22006,United States,20220201,31.48,43.23,45.83,25.0
22034,22034,United States,20220301,31.48,43.23,45.83,25.0
22050,22050,United States,20220101,25.0,41.15,39.88,50.0
22081,22081,United States,20220201,27.78,39.58,41.67,25.0
22109,22109,United States,20220301,27.78,39.58,41.67,25.0
22125,22125,United States,20220101,25.0,40.89,41.37,37.5
22156,22156,United States,20220201,27.78,42.45,43.15,37.5
22184,22184,United States,20220301,27.78,43.23,44.05,37.5
22200,22200,United States,20220101,28.7,43.23,45.83,25.0
22231,22231,United States,20220201,38.89,51.04,54.76,25.0
22259,22259,United States,20220301,35.19,46.87,50.0,25.0
22275,22275,United States,20220101,25.0,38.02,39.88,25.0
22306,22306,United States,20220201,33.33,41.93,44.35,25.0
22334,22334,United States,20220301,27.78,38.8,40.77,25.0
22350,22350,United States,20220101,28.7,43.23,45.83,25.0
22381,22381,United States,20220201,31.48,40.89,43.15,25.0
22409,22409,United States,20220301,31.48,40.89,43.15,25.0
22425,22425,United States,20220101,28.7,45.31,48.21,25.0
22456,22456,United States,20220201,31.48,46.88,50.0,25.0
22484,22484,United States,20220301,31.48,46.88,50.0,25.0
22500,22500,United States,20220101,28.7,46.88,50.0,25.0
22531,22531,United States,20220201,29.63,47.4,50.6,25.0
22559,22559,United States,20220301,27.78,43.49,46.13,25.0
22575,22575,United States,20220101,26.85,40.36,42.56,25.0
22606,22606,United States,20220201,33.33,44.01,46.73,25.0
22634,22634,United States,20220301,29.63,41.93,44.35,25.0
22650,22650,United States,20220101,35.19,42.71,48.81,0.0
22681,22681,United States,20220201,37.96,44.27,50.6,0.0
22709,22709,United States,20220301,39.81,43.23,49.4,0.0
22725,22725,Uzbekistan,20220101,44.44,51.56,48.21,75.0
22756,22756,Uzbekistan,20220201,45.37,52.08,48.81,75.0
22784,22784,Uzbekistan,20220301,45.37,52.08,48.81,75.0
22800,22800,Venezuela,20220101,28.7,31.77,36.31,0.0
22831,22831,Venezuela,20220201,28.7,33.33,38.1,0.0
22859,22859,Venezuela,20220301,28.7,31.25,35.71,0.0
22875,22875,United States Virgin Islands,20220101,42.59,58.33,59.52,50.0
22906,22906,United States Virgin Islands,20220201,38.89,56.25,57.14,50.0
22934,22934,United States Virgin Islands,20220301,36.11,54.69,55.36,50.0
22950,22950,Vietnam,20220101,68.52,65.1,74.4,0.0
22981,22981,Vietnam,20220201,63.89,62.5,71.43,0.0
23009,23009,Vietnam,20220301,66.67,64.06,73.21,0.0
23025,23025,Vanuatu,20220101,19.44,25.52,29.17,0.0
23056,23056,Vanuatu,20220201,22.22,27.08,30.95,0.0
23084,23084,Vanuatu,20220301,22.22,27.08,30.95,0.0
23100,23100,Yemen,20220101,12.04,14.17,16.19,0.0
23131,23131,Yemen,20220201,12.04,14.17,16.19,0.0
23159,23159,Yemen,20220301,12.04,14.17,16.19,0.0
23175,23175,South Africa,20220101,44.44,54.69,55.36,50.0
23206,23206,South Africa,20220201,41.67,53.12,53.57,50.0
23234,23234,South Africa,20220301,37.96,51.04,51.19,50.0
23250,23250,Zambia,20220101,37.96,41.98,42.62,37.5
23281,23281,Zambia,20220201,27.78,36.25,36.07,37.5
23309,23309,Zambia,20220301,27.78,37.81,36.07,50.0
23325,23325,Zimbabwe,20220101,52.78,54.17,61.9,0.0
23356,23356,Zimbabwe,20220201,50.0,52.6,60.12,0.0
23384,23384,Zimbabwe,20220301,,,,
